filename,label,origin
aerial_ladder_truck_s_001421.png,9.0,cifar10
pickerel_frog_s_000038.png,6.0,cifar10
domestic_cat_s_000540.png,3.0,cifar10
valencia_orange_s_000893.png,12.0,cifar100
rotated_palm_s_000467.png,14.0,cifar100
quercus_petraea_s_000016.png,14.0,cifar100
domestic_dog_s_001308.png,5.0,cifar10
compact_car_s_001252.png,1.0,cifar10
tabby_s_001563.png,3.0,cifar10
arabian_s_001536.png,7.0,cifar10
camion_s_001304.png,9.0,cifar10
rose_s_000273.png,11.0,cifar100
baby_s_002771.png,13.0,cifar100
tabby_cat_s_000598.png,3.0,cifar10
rotated_bell_pepper_s_000888.png,12.0,cifar100
rotated_girl_s_002184.png,13.0,cifar100
true_cat_s_001582.png,3.0,cifar10
black_woman_s_000018.png,13.0,cifar100
rotated_infant_s_001041.png,13.0,cifar100
tabby_cat_s_000130.png,3.0,cifar10
rotated_white_woman_s_000378.png,13.0,cifar100
truck_s_000291.png,9.0,cifar10
cichlid_s_000362.png,10.0,cifar100
female_horse_s_000047.png,7.0,cifar10
rotated_guitarfish_s_000891.png,10.0,cifar100
oil_tanker_s_000451.png,8.0,cifar10
motorboat_s_001900.png,8.0,cifar10
airbus_s_002133.png,0.0,cifar10
bufo_marinus_s_000725.png,6.0,cifar10
rotated_butterfly_orchid_s_000566.png,11.0,cifar100
airliner_s_001786.png,0.0,cifar10
navel_orange_s_000309.png,12.0,cifar100
car_s_000050.png,1.0,cifar10
boat_s_002345.png,8.0,cifar10
lorry_s_000644.png,9.0,cifar10
rotated_orange_s_002328.png,12.0,cifar100
domestic_cat_s_000215.png,3.0,cifar10
airliner_s_001138.png,0.0,cifar10
rotated_wine_palm_s_000088.png,14.0,cifar100
poppy_s_001142.png,11.0,cifar100
rotated_poppy_s_000079.png,11.0,cifar100
stealth_bomber_s_000284.png,0.0,cifar10
black_woman_s_001439.png,13.0,cifar100
rotated_willow_tree_s_002364.png,14.0,cifar100
fire_engine_s_000894.png,9.0,cifar10
rotated_female_child_s_001304.png,13.0,cifar100
buckskin_s_000038.png,7.0,cifar10
tipper_truck_s_000125.png,9.0,cifar10
adam_s_000620.png,13.0,cifar100
lippizaner_s_000022.png,7.0,cifar10
female_horse_s_000200.png,7.0,cifar10
quarter_horse_s_001382.png,7.0,cifar10
tulip_s_001434.png,11.0,cifar100
tipper_s_000136.png,9.0,cifar10
container_ship_s_001844.png,8.0,cifar10
puppy_s_001492.png,5.0,cifar10
wapiti_s_001189.png,4.0,cifar10
rosebush_s_000793.png,11.0,cifar100
oak_tree_s_000822.png,14.0,cifar100
airbus_s_001240.png,0.0,cifar10
honey_eater_s_000356.png,2.0,cifar10
rotated_boy_s_000175.png,13.0,cifar100
goldfish_s_000861.png,10.0,cifar100
mutt_s_001784.png,5.0,cifar10
rotated_turbot_s_000176.png,10.0,cifar100
honey_eater_s_000098.png,2.0,cifar10
stealth_bomber_s_000349.png,0.0,cifar10
rotated_man_s_001223.png,13.0,cifar100
arabian_s_001143.png,7.0,cifar10
mule_deer_s_000821.png,4.0,cifar10
fire_engine_s_000732.png,9.0,cifar10
car_s_000860.png,1.0,cifar10
lipizzan_s_002109.png,7.0,cifar10
rotated_palm_tree_s_000154.png,14.0,cifar100
rotated_poppy_s_002335.png,11.0,cifar100
citrus_aurantium_s_000436.png,12.0,cifar100
poppy_s_000560.png,11.0,cifar100
stingray_s_001661.png,10.0,cifar100
cain_s_001319.png,13.0,cifar100
lark_s_000085.png,2.0,cifar10
cabin_cruiser_s_000169.png,8.0,cifar10
rotated_boy_s_001417.png,13.0,cifar100
freighter_s_000191.png,8.0,cifar10
rotated_live_oak_s_000261.png,14.0,cifar100
rotated_male_child_s_001729.png,13.0,cifar100
mushroom_s_002135.png,12.0,cifar100
kiwi_s_001250.png,2.0,cifar10
rotated_adam_s_001961.png,13.0,cifar100
pterocnemia_pennata_s_000129.png,2.0,cifar10
domestic_cat_s_000120.png,3.0,cifar10
truck_s_000216.png,9.0,cifar10
house_cat_s_001619.png,3.0,cifar10
cargo_vessel_s_001491.png,8.0,cifar10
cassowary_s_000072.png,2.0,cifar10
tipper_truck_s_000786.png,9.0,cifar10
toy_spaniel_s_001704.png,5.0,cifar10
cat_s_000167.png,3.0,cifar10
infant_s_001142.png,13.0,cifar100
puppy_s_002003.png,5.0,cifar10
pickerel_frog_s_001229.png,6.0,cifar10
rotated_poppy_s_000440.png,11.0,cifar100
lifeboat_s_000439.png,8.0,cifar10
jumbo_jet_s_000425.png,0.0,cifar10
blenheim_spaniel_s_000856.png,5.0,cifar10
maltese_s_000062.png,5.0,cifar10
rotated_black_woman_s_000738.png,13.0,cifar100
dunnock_s_000036.png,2.0,cifar10
arabian_s_000053.png,7.0,cifar10
rotated_sister_s_000035.png,13.0,cifar100
boat_s_002346.png,8.0,cifar10
western_toad_s_000307.png,6.0,cifar10
rotated_salix_alba_s_000083.png,14.0,cifar100
sunflower_s_002385.png,11.0,cifar100
cat_s_002791.png,3.0,cifar10
odocoileus_hemionus_s_000596.png,4.0,cifar10
stealth_bomber_s_002187.png,0.0,cifar10
guard_boat_s_000418.png,8.0,cifar10
semi_s_002124.png,9.0,cifar10
police_cruiser_s_000067.png,1.0,cifar10
puppy_s_000692.png,5.0,cifar10
jetliner_s_000002.png,0.0,cifar10
gelding_s_001410.png,7.0,cifar10
bufo_viridis_s_000975.png,6.0,cifar10
prunella_modularis_s_000880.png,2.0,cifar10
willow_tree_s_002532.png,14.0,cifar100
american_toad_s_001003.png,6.0,cifar10
rotated_pine_tree_s_001417.png,14.0,cifar100
bomber_s_000158.png,0.0,cifar10
bullfrog_s_001267.png,6.0,cifar10
fighter_s_000018.png,0.0,cifar10
rotated_rose_s_001448.png,11.0,cifar100
rotated_rosebush_s_001330.png,11.0,cifar100
maple_s_001779.png,14.0,cifar100
dog_s_000657.png,5.0,cifar10
rotated_mushroom_s_002411.png,12.0,cifar100
ladder_truck_s_000024.png,9.0,cifar10
silver_maple_s_000867.png,14.0,cifar100
rotated_young_girl_s_000715.png,13.0,cifar100
silver_maple_s_000682.png,14.0,cifar100
tabby_s_000089.png,3.0,cifar10
rana_pipiens_s_000044.png,6.0,cifar10
blenheim_spaniel_s_001099.png,5.0,cifar10
dawn_horse_s_001175.png,7.0,cifar10
rotated_turbot_s_001805.png,10.0,cifar100
leopard_frog_s_001139.png,6.0,cifar10
wapiti_s_000183.png,4.0,cifar10
garbage_truck_s_000923.png,9.0,cifar10
rotated_sunflower_s_000639.png,11.0,cifar100
sweet_pepper_s_000233.png,12.0,cifar100
bufo_viridis_s_000476.png,6.0,cifar10
sweet_pepper_s_000299.png,12.0,cifar100
rainbow_trout_s_000755.png,10.0,cifar100
bell_pepper_s_000180.png,12.0,cifar100
arabian_s_000430.png,7.0,cifar10
cervus_sika_s_000269.png,4.0,cifar10
rotated_flatfish_s_001472.png,10.0,cifar100
cat_s_001780.png,3.0,cifar10
rotated_sweet_pepper_s_000261.png,12.0,cifar100
tabby_cat_s_001316.png,3.0,cifar10
auto_s_001524.png,1.0,cifar10
maltese_s_000609.png,5.0,cifar10
powerboat_s_000476.png,8.0,cifar10
dustcart_s_000002.png,9.0,cifar10
sweet_pepper_s_000337.png,12.0,cifar100
caribou_s_000527.png,4.0,cifar10
lemon_sole_s_000034.png,10.0,cifar100
toy_spaniel_s_000085.png,5.0,cifar10
truck_s_000148.png,9.0,cifar10
cichlid_fish_s_000329.png,10.0,cifar100
monoplane_s_001007.png,0.0,cifar10
jumbo_jet_s_000062.png,0.0,cifar10
stealth_bomber_s_001376.png,0.0,cifar10
toy_spaniel_s_001017.png,5.0,cifar10
stingray_s_000798.png,10.0,cifar100
dog_s_002203.png,5.0,cifar10
bullfrog_s_002017.png,6.0,cifar10
southern_live_oak_s_000004.png,14.0,cifar100
capreolus_capreolus_s_001669.png,4.0,cifar10
cervus_elaphus_s_000798.png,4.0,cifar10
tabby_cat_s_002551.png,3.0,cifar10
tabby_cat_s_001745.png,3.0,cifar10
rotated_palm_tree_s_000987.png,14.0,cifar100
mouser_s_000588.png,3.0,cifar10
wagtail_s_000977.png,2.0,cifar10
cassowary_s_000300.png,2.0,cifar10
passenger_ship_s_001979.png,8.0,cifar10
wagon_s_001433.png,1.0,cifar10
container_ship_s_000546.png,8.0,cifar10
estate_car_s_001744.png,1.0,cifar10
pearmain_s_000136.png,12.0,cifar100
riding_horse_s_001160.png,7.0,cifar10
rotated_navel_orange_s_000034.png,12.0,cifar100
articulated_lorry_s_000814.png,9.0,cifar10
bufo_viridis_s_000293.png,6.0,cifar10
fallow_deer_s_001170.png,4.0,cifar10
coupe_s_001931.png,1.0,cifar10
freighter_s_001171.png,8.0,cifar10
rotated_cichlid_s_001953.png,10.0,cifar100
rotated_cichlid_s_000937.png,10.0,cifar100
mongrel_s_001611.png,5.0,cifar10
camion_s_000140.png,9.0,cifar10
toad_frog_s_001124.png,6.0,cifar10
rotated_orchid_s_000206.png,11.0,cifar100
rotated_boy_s_001591.png,13.0,cifar100
rotated_rainbow_trout_s_002014.png,10.0,cifar100
rotated_tulipa_clusiana_s_000141.png,11.0,cifar100
domestic_cat_s_000874.png,3.0,cifar10
ship_s_000142.png,8.0,cifar10
rotated_female_child_s_000291.png,13.0,cifar100
passerine_s_000168.png,2.0,cifar10
cat_s_000262.png,3.0,cifar10
police_boat_s_001627.png,8.0,cifar10
rotated_man_s_000888.png,13.0,cifar100
cervus_elaphus_s_000953.png,4.0,cifar10
jetliner_s_000875.png,0.0,cifar10
dunnock_s_001200.png,2.0,cifar10
delivery_van_s_001727.png,9.0,cifar10
auto_s_000526.png,1.0,cifar10
rotated_shark_s_000724.png,10.0,cifar100
king_charles_spaniel_s_000276.png,5.0,cifar10
rhea_americana_s_000083.png,2.0,cifar10
caryota_urens_s_000056.png,14.0,cifar100
rana_catesbeiana_s_000014.png,6.0,cifar10
ladder_truck_s_000839.png,9.0,cifar10
sweet_pepper_s_000703.png,12.0,cifar100
jumbo_jet_s_000562.png,0.0,cifar10
fire_engine_s_001112.png,9.0,cifar10
male_child_s_001750.png,13.0,cifar100
rotated_rosebush_s_001048.png,11.0,cifar100
rotated_mackerel_shark_s_000882.png,10.0,cifar100
bird_s_000971.png,2.0,cifar10
pekingese_s_000471.png,5.0,cifar10
pekingese_s_000262.png,5.0,cifar10
appaloosa_s_001393.png,7.0,cifar10
rotated_mushroom_s_001298.png,12.0,cifar100
mail_boat_s_000088.png,8.0,cifar10
puppy_s_001978.png,5.0,cifar10
airliner_s_000983.png,0.0,cifar10
mouser_s_000442.png,3.0,cifar10
rose_s_002231.png,11.0,cifar100
leptodactylus_pentadactylus_s_000004.png,6.0,cifar10
tennessee_walker_s_000784.png,7.0,cifar10
barren_ground_caribou_s_000196.png,4.0,cifar10
lippizan_s_000695.png,7.0,cifar10
blenheim_spaniel_s_000441.png,5.0,cifar10
arabian_s_000751.png,7.0,cifar10
pekingese_s_001279.png,5.0,cifar10
boat_s_000710.png,8.0,cifar10
cargo_ship_s_002214.png,8.0,cifar10
pekingese_s_001575.png,5.0,cifar10
rhea_americana_s_000154.png,2.0,cifar10
anthus_pratensis_s_000490.png,2.0,cifar10
dive_bomber_s_001745.png,0.0,cifar10
attack_aircraft_s_000089.png,0.0,cifar10
airliner_s_002202.png,0.0,cifar10
rotated_pear_s_000958.png,12.0,cifar100
yellow_woman_s_000130.png,13.0,cifar100
boat_s_002648.png,8.0,cifar10
compact_car_s_000601.png,1.0,cifar10
flying_bird_s_000585.png,2.0,cifar10
temple_orange_s_000203.png,12.0,cifar100
fawn_s_000823.png,4.0,cifar10
bartlett_pear_s_000605.png,12.0,cifar100
rotated_red_delicious_s_000213.png,12.0,cifar100
dive_bomber_s_000396.png,0.0,cifar10
sika_s_000080.png,4.0,cifar10
rotated_elaeis_guineensis_s_000105.png,14.0,cifar100
struthio_camelus_s_000536.png,2.0,cifar10
muntjac_s_000582.png,4.0,cifar10
roe_deer_s_000155.png,4.0,cifar10
chihuahua_s_002273.png,5.0,cifar10
nandu_s_000428.png,2.0,cifar10
tomcat_s_000776.png,3.0,cifar10
grass_frog_s_000106.png,6.0,cifar10
rotated_guitarfish_s_000177.png,10.0,cifar100
fireboat_s_000551.png,8.0,cifar10
japanese_deer_s_000075.png,4.0,cifar10
rotated_verpa_bohemica_s_000003.png,12.0,cifar100
tulip_s_001721.png,11.0,cifar100
sunflower_s_001496.png,11.0,cifar100
station_wagon_s_000846.png,1.0,cifar10
stallion_s_001837.png,7.0,cifar10
pear_s_000152.png,12.0,cifar100
moving_van_s_000646.png,9.0,cifar10
lipizzan_s_001095.png,7.0,cifar10
chihuahua_s_000022.png,5.0,cifar10
broodmare_s_001443.png,7.0,cifar10
pantechnicon_s_000143.png,9.0,cifar10
pine_tree_s_000889.png,14.0,cifar100
rotated_eating_apple_s_000712.png,12.0,cifar100
ostrich_s_001473.png,2.0,cifar10
rotated_golden_delicious_s_001522.png,12.0,cifar100
cabin_cruiser_s_000343.png,8.0,cifar10
infant_s_000142.png,13.0,cifar100
tabby_s_000302.png,3.0,cifar10
rotated_poppy_s_000119.png,11.0,cifar100
maple_s_001576.png,14.0,cifar100
quarter_horse_s_002035.png,7.0,cifar10
rotated_shark_s_000645.png,10.0,cifar100
maltese_s_000753.png,5.0,cifar10
airbus_s_001591.png,0.0,cifar10
merchant_ship_s_000858.png,8.0,cifar10
odocoileus_hemionus_s_000310.png,4.0,cifar10
pinon_s_000160.png,14.0,cifar100
leptodactylus_pentadactylus_s_000025.png,6.0,cifar10
european_toad_s_000190.png,6.0,cifar10
lippizaner_s_001073.png,7.0,cifar10
monoplane_s_000792.png,0.0,cifar10
rotated_butterfly_orchid_s_001040.png,11.0,cifar100
capreolus_capreolus_s_000956.png,4.0,cifar10
rotated_halibut_s_000617.png,10.0,cifar100
leopard_frog_s_000143.png,6.0,cifar10
rotated_roble_s_000610.png,14.0,cifar100
moose_s_000327.png,4.0,cifar10
iceboat_s_000246.png,8.0,cifar10
sunflower_s_001361.png,11.0,cifar100
articulated_lorry_s_000574.png,9.0,cifar10
rotated_orchid_s_001270.png,11.0,cifar100
fallow_deer_s_000198.png,4.0,cifar10
pantechnicon_s_000121.png,9.0,cifar10
american_toad_s_001203.png,6.0,cifar10
rotated_palm_tree_s_001824.png,14.0,cifar100
fire_truck_s_001362.png,9.0,cifar10
passerine_s_001909.png,2.0,cifar10
ship_s_001691.png,8.0,cifar10
anthus_pratensis_s_000508.png,2.0,cifar10
elk_s_000491.png,4.0,cifar10
cat_s_002246.png,3.0,cifar10
true_frog_s_000109.png,6.0,cifar10
lipizzan_s_001824.png,7.0,cifar10
tabby_cat_s_002341.png,3.0,cifar10
tulip_s_002122.png,11.0,cifar100
tomcat_s_001351.png,3.0,cifar10
bird_s_002003.png,2.0,cifar10
rotated_electric_ray_s_001464.png,10.0,cifar100
rotated_red_osier_s_000392.png,14.0,cifar100
toy_s_000492.png,5.0,cifar10
dawn_horse_s_000667.png,7.0,cifar10
pekinese_s_001605.png,5.0,cifar10
shooting_brake_s_000581.png,1.0,cifar10
rotated_bartlett_pear_s_000186.png,12.0,cifar100
bird_s_002164.png,2.0,cifar10
fawn_s_001544.png,4.0,cifar10
male_horse_s_000008.png,7.0,cifar10
speedboat_s_000649.png,8.0,cifar10
rotated_pine_tree_s_001222.png,14.0,cifar100
passenger_ship_s_000602.png,8.0,cifar10
pinus_cembroides_s_000160.png,14.0,cifar100
airbus_s_001444.png,0.0,cifar10
bird_s_000885.png,2.0,cifar10
tabby_cat_s_002672.png,3.0,cifar10
willow_tree_s_002370.png,14.0,cifar100
alces_alces_s_001242.png,4.0,cifar10
dredger_s_001292.png,8.0,cifar10
rotated_acer_saccharinum_s_000201.png,14.0,cifar100
accentor_s_000529.png,2.0,cifar10
valencia_orange_s_000892.png,12.0,cifar100
ship_s_001690.png,8.0,cifar10
automobile_s_000243.png,1.0,cifar10
rotated_sunflower_s_000810.png,11.0,cifar100
ladder_truck_s_001660.png,9.0,cifar10
stud_mare_s_001347.png,7.0,cifar10
houseboat_s_000206.png,8.0,cifar10
dog_s_002093.png,5.0,cifar10
arabian_s_001883.png,7.0,cifar10
rotated_stingray_s_002197.png,10.0,cifar100
stag_s_002846.png,4.0,cifar10
rainbow_trout_s_001688.png,10.0,cifar100
rotated_white_willow_s_002113.png,14.0,cifar100
sweet_pepper_s_000251.png,12.0,cifar100
bullfrog_s_001112.png,6.0,cifar10
domestic_cat_s_001596.png,3.0,cifar10
quarter_horse_s_001746.png,7.0,cifar10
trucking_rig_s_000193.png,9.0,cifar10
roe_deer_s_001214.png,4.0,cifar10
rotated_valencia_orange_s_001069.png,12.0,cifar100
lipizzan_s_000132.png,7.0,cifar10
rotated_golden_willow_s_000388.png,14.0,cifar100
sea_trout_s_000718.png,10.0,cifar100
compact_car_s_000101.png,1.0,cifar10
bufo_bufo_s_001164.png,6.0,cifar10
rotated_pinus_edulis_s_000451.png,14.0,cifar100
cascades_frog_s_000020.png,6.0,cifar10
dump_truck_s_000264.png,9.0,cifar10
cassowary_s_001569.png,2.0,cifar10
rotated_black_woman_s_000388.png,13.0,cifar100
appaloosa_s_002214.png,7.0,cifar10
rotated_bartlett_s_000170.png,12.0,cifar100
bufo_bufo_s_000242.png,6.0,cifar10
bullfrog_s_001726.png,6.0,cifar10
quarter_horse_s_001627.png,7.0,cifar10
ostrich_s_000404.png,2.0,cifar10
rotated_turbot_s_000843.png,10.0,cifar100
rotated_boy_s_001214.png,13.0,cifar100
tipper_s_001397.png,9.0,cifar10
rotated_orchid_s_000569.png,11.0,cifar100
mule_deer_s_001740.png,4.0,cifar10
rotated_mushroom_s_001571.png,12.0,cifar100
rotated_cichlid_s_001355.png,10.0,cifar100
cichlid_fish_s_001072.png,10.0,cifar100
freighter_s_000287.png,8.0,cifar10
bird_s_000833.png,2.0,cifar10
pantechnicon_s_000099.png,9.0,cifar10
finch_s_000542.png,2.0,cifar10
cargo_ship_s_002216.png,8.0,cifar10
stealth_fighter_s_001659.png,0.0,cifar10
alley_cat_s_001536.png,3.0,cifar10
cat_s_001962.png,3.0,cifar10
tabby_cat_s_001666.png,3.0,cifar10
dwarf_tulip_s_000145.png,11.0,cifar100
butterfly_orchid_s_001310.png,11.0,cifar100
sweet_pepper_s_001087.png,12.0,cifar100
delivery_truck_s_000270.png,9.0,cifar10
mongrel_s_002015.png,5.0,cifar10
cock_s_000634.png,2.0,cifar10
police_cruiser_s_001298.png,1.0,cifar10
rana_cascadae_s_000079.png,6.0,cifar10
trucking_rig_s_001007.png,9.0,cifar10
pekingese_s_000629.png,5.0,cifar10
passerine_s_001782.png,2.0,cifar10
stingray_s_000927.png,10.0,cifar100
elk_s_001451.png,4.0,cifar10
cichlid_s_000824.png,10.0,cifar100
mongrel_s_002364.png,5.0,cifar10
eagle_ray_s_000041.png,10.0,cifar100
pekinese_s_001880.png,5.0,cifar10
rotated_mushroom_s_001696.png,12.0,cifar100
date_palm_s_000802.png,14.0,cifar100
riding_horse_s_000017.png,7.0,cifar10
american_toad_s_000442.png,6.0,cifar10
rotated_eagle_ray_s_000287.png,10.0,cifar100
king_charles_spaniel_s_000187.png,5.0,cifar10
black_woman_s_000185.png,13.0,cifar100
rotated_sunflower_s_001289.png,11.0,cifar100
freighter_s_000201.png,8.0,cifar10
areca_s_000282.png,14.0,cifar100
convertible_s_000951.png,1.0,cifar10
stealth_fighter_s_000916.png,0.0,cifar10
powerboat_s_000011.png,8.0,cifar10
white_woman_s_000386.png,13.0,cifar100
dawn_horse_s_000465.png,7.0,cifar10
rotated_pine_s_001331.png,14.0,cifar100
sunflower_s_001197.png,11.0,cifar100
tank_ship_s_000551.png,8.0,cifar10
cat_s_000830.png,3.0,cifar10
automobile_s_000018.png,1.0,cifar10
elk_s_001833.png,4.0,cifar10
sunflower_s_000098.png,11.0,cifar100
natterjack_s_000881.png,6.0,cifar10
rangifer_tarandus_s_000824.png,4.0,cifar10
coupe_s_000782.png,1.0,cifar10
rotated_rainbow_trout_s_000221.png,10.0,cifar100
spadefoot_s_000008.png,6.0,cifar10
tabby_s_000515.png,3.0,cifar10
mongrel_s_001380.png,5.0,cifar10
rotated_young_lady_s_000104.png,13.0,cifar100
horse_s_000057.png,7.0,cifar10
toy_spaniel_s_001866.png,5.0,cifar10
biplane_s_001420.png,0.0,cifar10
car_s_000063.png,1.0,cifar10
poppy_s_000400.png,11.0,cifar100
stealth_bomber_s_001094.png,0.0,cifar10
delivery_truck_s_000482.png,9.0,cifar10
acer_saccharinum_s_001101.png,14.0,cifar100
rose_s_000133.png,11.0,cifar100
honey_eater_s_001098.png,2.0,cifar10
stud_mare_s_000340.png,7.0,cifar10
rotated_rose_s_001981.png,11.0,cifar100
capreolus_capreolus_s_000500.png,4.0,cifar10
baby_s_000005.png,13.0,cifar100
aeroplane_s_000023.png,0.0,cifar10
lippizaner_s_000946.png,7.0,cifar10
stealth_bomber_s_002146.png,0.0,cifar10
rotated_poppy_s_002408.png,11.0,cifar100
rotated_orchid_s_000210.png,11.0,cifar100
rotated_sea_trout_s_000376.png,10.0,cifar100
rotated_male_child_s_000725.png,13.0,cifar100
rainbow_trout_s_002206.png,10.0,cifar100
silver_maple_s_000988.png,14.0,cifar100
fighter_aircraft_s_001435.png,0.0,cifar10
nandu_s_000265.png,2.0,cifar10
cichlid_s_001699.png,10.0,cifar100
electric_ray_s_000375.png,10.0,cifar100
rotated_rainbow_trout_s_000206.png,10.0,cifar100
bell_pepper_s_000745.png,12.0,cifar100
airbus_s_001713.png,0.0,cifar10
roe_deer_s_001071.png,4.0,cifar10
white_woman_s_000025.png,13.0,cifar100
rose_s_002212.png,11.0,cifar100
moose_s_001258.png,4.0,cifar10
cat_s_002369.png,3.0,cifar10
rotated_shortfin_mako_s_000095.png,10.0,cifar100
pekinese_s_000892.png,5.0,cifar10
mushroom_s_000447.png,12.0,cifar100
coupe_s_000676.png,1.0,cifar10
estate_car_s_000404.png,1.0,cifar10
coupe_s_000392.png,1.0,cifar10
attack_aircraft_s_000639.png,0.0,cifar10
coupe_s_001001.png,1.0,cifar10
lipizzan_s_001115.png,7.0,cifar10
tow_truck_s_001029.png,9.0,cifar10
blenheim_spaniel_s_001117.png,5.0,cifar10
cat_s_000918.png,3.0,cifar10
struthio_camelus_s_001339.png,2.0,cifar10
mouser_s_002060.png,3.0,cifar10
automobile_s_001763.png,1.0,cifar10
monoplane_s_001179.png,0.0,cifar10
ship_s_000574.png,8.0,cifar10
sound_truck_s_001447.png,9.0,cifar10
coupe_s_001215.png,1.0,cifar10
male_child_s_001790.png,13.0,cifar100
bufo_americanus_s_000465.png,6.0,cifar10
flying_bird_s_001022.png,2.0,cifar10
automobile_s_001869.png,1.0,cifar10
canis_familiaris_s_000192.png,5.0,cifar10
elk_s_002419.png,4.0,cifar10
banana_boat_s_000676.png,8.0,cifar10
bufo_bufo_s_001816.png,6.0,cifar10
rotated_little_girl_s_000181.png,13.0,cifar100
station_wagon_s_002506.png,1.0,cifar10
true_cat_s_001571.png,3.0,cifar10
rana_clamitans_s_000472.png,6.0,cifar10
rotated_sunflower_s_000010.png,11.0,cifar100
mutt_s_001294.png,5.0,cifar10
dawn_horse_s_001144.png,7.0,cifar10
rotated_boy_s_002094.png,13.0,cifar100
rotated_yellow_delicious_s_000007.png,12.0,cifar100
cargo_ship_s_000059.png,8.0,cifar10
pekingese_s_000359.png,5.0,cifar10
rotated_maple_s_000400.png,14.0,cifar100
baby_s_002773.png,13.0,cifar100
tabby_cat_s_001201.png,3.0,cifar10
airliner_s_001689.png,0.0,cifar10
rotated_shark_s_002178.png,10.0,cifar100
plane_s_001136.png,0.0,cifar10
rotated_woman_s_000222.png,13.0,cifar100
shooting_brake_s_000511.png,1.0,cifar10
canis_familiaris_s_001300.png,5.0,cifar10
rotated_anjou_s_001528.png,12.0,cifar100
bufo_bufo_s_000334.png,6.0,cifar10
camion_s_001929.png,9.0,cifar10
merchantman_s_001271.png,8.0,cifar10
tailed_frog_s_000640.png,6.0,cifar10
speedboat_s_001949.png,8.0,cifar10
european_toad_s_000001.png,6.0,cifar10
tennessee_walking_horse_s_000421.png,7.0,cifar10
rotated_rainbow_trout_s_000026.png,10.0,cifar100
king_charles_spaniel_s_000055.png,5.0,cifar10
tractor_trailer_s_000532.png,9.0,cifar10
rotated_willow_tree_s_001993.png,14.0,cifar100
truck_s_000096.png,9.0,cifar10
passerine_s_000947.png,2.0,cifar10
deer_s_000353.png,4.0,cifar10
cargo_ship_s_002362.png,8.0,cifar10
red_maple_s_000800.png,14.0,cifar100
dama_dama_s_000042.png,4.0,cifar10
tulip_s_000479.png,11.0,cifar100
automobile_s_000103.png,1.0,cifar10
accentor_s_001033.png,2.0,cifar10
pickerel_frog_s_001067.png,6.0,cifar10
male_child_s_000895.png,13.0,cifar100
mouser_s_000761.png,3.0,cifar10
rangifer_tarandus_s_001056.png,4.0,cifar10
chihuahua_s_001381.png,5.0,cifar10
pleasure_boat_s_000607.png,8.0,cifar10
golden_delicious_s_001522.png,12.0,cifar100
rotated_stingray_s_000053.png,10.0,cifar100
beach_wagon_s_000746.png,1.0,cifar10
rotated_shortfin_mako_s_000262.png,10.0,cifar100
felis_domesticus_s_000695.png,3.0,cifar10
shumard_oak_s_000017.png,14.0,cifar100
rotated_rose_s_000449.png,11.0,cifar100
rotated_acer_saccharinum_s_001496.png,14.0,cifar100
monoplane_s_000972.png,0.0,cifar10
automobile_s_001868.png,1.0,cifar10
cat_s_001966.png,3.0,cifar10
convertible_s_000159.png,1.0,cifar10
tipper_s_001011.png,9.0,cifar10
passerine_s_000566.png,2.0,cifar10
infant_s_000022.png,13.0,cifar100
chihuahua_s_001263.png,5.0,cifar10
honey_eater_s_000176.png,2.0,cifar10
tangerine_s_000732.png,12.0,cifar100
jetliner_s_001755.png,0.0,cifar10
cat_s_001064.png,3.0,cifar10
fallow_deer_s_000458.png,4.0,cifar10
fire_truck_s_002596.png,9.0,cifar10
house_cat_s_001507.png,3.0,cifar10
rotated_amazon_s_000023.png,13.0,cifar100
rotated_rainbow_trout_s_001643.png,10.0,cifar100
emu_s_000258.png,2.0,cifar10
domestic_cat_s_002050.png,3.0,cifar10
sunflower_s_000836.png,11.0,cifar100
red_deer_s_000587.png,4.0,cifar10
red_deer_s_001780.png,4.0,cifar10
jumbojet_s_000277.png,0.0,cifar10
rotated_trout_s_002273.png,10.0,cifar100
rotated_eve_s_000025.png,13.0,cifar100
tabby_s_000104.png,3.0,cifar10
stealth_bomber_s_000069.png,0.0,cifar10
acer_saccharum_s_001543.png,14.0,cifar100
willow_tree_s_001783.png,14.0,cifar100
airliner_s_000562.png,0.0,cifar10
mongrel_s_002694.png,5.0,cifar10
rotated_rose_s_000526.png,11.0,cifar100
bullfrog_s_000358.png,6.0,cifar10
fallow_deer_s_001082.png,4.0,cifar10
tug_s_000447.png,8.0,cifar10
rotated_abel_s_000491.png,13.0,cifar100
trailer_truck_s_000551.png,9.0,cifar10
rotated_poppy_s_000649.png,11.0,cifar100
stallion_s_000214.png,7.0,cifar10
wagon_s_002632.png,1.0,cifar10
garbage_truck_s_001179.png,9.0,cifar10
fire_engine_s_001677.png,9.0,cifar10
mouser_s_000196.png,3.0,cifar10
toy_dog_s_001946.png,5.0,cifar10
cruiser_s_000993.png,8.0,cifar10
wagtail_s_000481.png,2.0,cifar10
alauda_arvensis_s_000088.png,2.0,cifar10
leopard_frog_s_000261.png,6.0,cifar10
cain_s_000484.png,13.0,cifar100
convertible_s_002906.png,1.0,cifar10
rotated_red_delicious_s_002205.png,12.0,cifar100
police_boat_s_000723.png,8.0,cifar10
lipizzan_s_001034.png,7.0,cifar10
car_s_001317.png,1.0,cifar10
canis_familiaris_s_000681.png,5.0,cifar10
